"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:","De crédito, banca y seguros.",De contratos y concesiones administrativas en el ámbito sustantivo de competencias de la comunidad autónoma.,De juventud.,De ferias y mercados no internacionales.,2,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en contratos y concesiones administrativas.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De políticas de género.,De tercera edad.,De salud y sanidad.,De expropiación forzosa.,1,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en políticas de género.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De régimen local.,De legislación laboral.,De agricultura y ganadería.,De juventud.,3,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en agricultura y ganadería.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:","De montes, aprovechamientos forestales, vías pecuarias y pastos.",De ordenación y planificación del sector turístico.,"De régimen de aguas y aprovechamientos hidráulicos, canales y regadíos.",De régimen jurídico y sistema de responsabilidad de la Administración de la Comunidad Autónoma.,1,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en montes y aprovechamientos forestales.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De formación sanitaria especializada.,De sanidad vegetal y animal.,De productos farmacéuticos.,Las respuestas a) y b) son correctas.,4,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en formación sanitaria especializada y sanidad vegetal y animal.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De protección Civil.,De ferias internacionales.,De alteraciones de los términos municipales y denominación oficial de los municipios y topónimos.,De artesanía.,3,El artículo 31 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia en alteraciones de los términos municipales y denominación oficial de los municipios y topónimos.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De ferias y mercados no internacionales.,De pesca marítima en las aguas de las Illes Balears.,De ordenación y planificación de la actividad económica de las Illes Balears.,De legislación laboral.,1,El artículo 31 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia en ferias y mercados no internacionales.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De expropiación forzosa.,De régimen minero y energético.,De propiedad industrial.,De tercera edad.,1,El artículo 31 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia en expropiación forzosa.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:","De seguridad social, exceptuando las normas que configuran su régimen económico.",De legislación laboral.,De salvamento marítimo.,De protección de los menores.,1,"El artículo 31 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia en seguridad social, exceptuando las normas que configuran su régimen económico.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De denominaciones de origen y demás indicaciones de procedencia relativas a los productos de la comunidad autónoma.,De servicio meteorológico de la comunidad autónoma.,De medios de comunicación social.,"De seguridad privada, cuando así lo establezca la legislación del Estado.",1,El artículo 31 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia en denominaciones de origen y demás indicaciones de procedencia relativas a los productos de la comunidad autónoma.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 32 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia ejecutiva en materia:",De expropiación forzosa.,De régimen local.,De actividades clasificadas.,De espectáculos y actividades recreativas.,4,El artículo 32 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia ejecutiva en espectáculos y actividades recreativas.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 32 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia ejecutiva en materia:","De publicidad, sin perjuicio de la legislación mercantil.",De ferias internacionales.,De políticas de género.,De juventud.,1,"El artículo 32 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia ejecutiva en publicidad, sin perjuicio de la legislación mercantil.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 32 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia ejecutiva en materia:","De ordenación del territorio, incluyendo el litoral, el urbanismo y la vivienda.",De artesanía.,De propiedad industrial.,De caza.,1,"El artículo 32 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia ejecutiva en ordenación del territorio, incluyendo el litoral, el urbanismo y la vivienda.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 32 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia ejecutiva en materia:","De casinos, juegos y apuestas, con exclusión de las apuestas mutuas deportivo-benéficas.",De procedimiento administrativo derivado de las especialidades de la organización propia.,De emergencias.,De salvamento marítimo.,1,"El artículo 32 del Estatuto de autonomía de las Illes Balears establece que la Comunidad Autónoma tiene competencia ejecutiva en casinos, juegos y apuestas, con exclusión de las apuestas mutuas deportivo-benéficas.",Estatuto de Autonomia de les Illes Balears
